Skill,Freelancer Count,Employer Count,Total
Mobile App Improvement,1,0,1
Alexa for Business,1,0,1
Chatbot Prompt,1,0,1
Social Media Design,1,0,1
GSAP,1,0,1
Spring Batch,1,0,1
Haxe,1,0,1
Bot Development,1,0,1
Initial Coin Offering,1,0,1
Data Labeling,1,0,1
Web Design Plugin,1,0,1
Discord,1,0,1
iBeacon,1,0,1
Spring Data,1,0,1
Google Sheets,1,0,1
MQTT,1,0,1
Actian X,1,0,1
VPN,1,0,1
Actian Zen,1,0,1
Crypto Wallet,0,1,1
Erlang,1,0,1
Personal Computer,1,0,1
IBM Cloud,1,0,1
Sanity Testing,1,0,1
GPT-J,1,0,1
Mongoose,1,0,1
Google Calendar API,1,0,1
Object-Oriented Programming,1,0,1
Sports & Fitness,1,0,1
Windows API Development,1,0,1
Website Baker,1,0,1
ArangoDB,1,0,1
Internet Protocol Security,1,0,1
Deployment Automation,1,0,1
Home Page,1,0,1
Acuity Scheduling,0,1,1
PrestaShop,1,0,1
PHPUnit,1,0,1
Memcached,1,0,1
Landing Page Audit,1,0,1
WatchKit,1,0,1
Off-Page SEO,1,0,1
ARKit,1,0,1
Database Design Consultation,1,0,1
OpenCart,1,0,1
Pop PHP,1,0,1
Fashion & Beauty,1,0,1
AdLib DSP,1,0,1
DApps,1,0,1
Mobile App Redesign,1,0,1
Desktop Support,1,0,1
Online Chat Support,1,0,1
iPad UI Design,1,0,1
Google AdSense API,1,0,1
Google Map Maker,1,0,1
Sequelize,1,0,1
Product Catalog Update,1,0,1
Bitrix24,1,0,1
RDM Server,1,0,1
Software Consultation,1,0,1
Mobile Development Framework,1,0,1
OpenVPN,1,0,1
Optimization Modeling,1,0,1
Migration,1,0,1
MontageJS,1,0,1
Cryptocurrency,1,0,1
Slider Scroller,1,0,1
.NET Core,1,0,1
User-Centered Design,1,0,1
pandas,1,0,1
Payment Processing,1,0,1
Tech & IT,1,0,1
Healthcare IT,1,0,1
Regex Writing,1,0,1
Rackspace Cloud Servers,1,0,1
Survey Software,1,0,1
UX Wireframe,1,0,1
Delphi,1,0,1
Finance,1,0,1
F#,1,0,1
Agile CRM,1,0,1
Analytics Dashboard,1,0,1
